subgraph,Support (Train); F_0,Support (Train); F_1,Entropy (Train),Support (Valid); F_0,Support (Valid); F_1,Entropy (Valid),Importance
ccccc(c)N,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CC(=O)N,1.0,0.0,0.0,0.0,0.5,0.0,0.0
CCccNC=O,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CCCc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CC(O)CN,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
cc,0.6666666666666666,1.5,0.8904916402194913,1.0,0.0,0.0,0.0
CCCcc,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
ccC(N)=O,0.16666666666666666,0.25,0.9709505944546685,0.0,0.0,,0.0
cNCC,0.0,0.25,0.0,0.0,1.0,0.0,0.0
Cc(c)cOC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cOCCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cc(O)c,1.0,0.75,0.9852281360342515,0.3333333333333333,0.0,0.0,0.0
cccCCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
ccCCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cOCCCN,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CC(O)CO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
ccccc(N)c,0.0,0.25,0.0,0.0,0.0,,0.0
cCN,0.0,0.25,0.0,0.0,0.0,,0.0
ccc(c)N,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0
ccN,0.0,0.25,0.0,0.6666666666666666,0.5,0.9852281360342514,0.0
ccccN,0.0,0.75,0.0,0.3333333333333333,0.0,0.0,0.0
CC(C)O,0.5,0.0,0.0,0.0,2.0,0.0,0.0
CCNC(C)C,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
C[C@@H](c)C,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CCCNC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
C[C@H](C)cc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
Ccc[nH],0.0,0.5,0.0,0.0,0.0,,0.0
ccccOC,0.16666666666666666,0.25,0.9709505944546685,0.0,0.0,,0.0
CCN(C)CC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cN(C)CCN,0.16666666666666666,0.25,0.9709505944546685,0.0,0.0,,0.0
cNCCN,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0
cccOC,0.0,0.25,0.0,0.6666666666666666,1.5,0.8904916402194913,0.0
cC,0.3333333333333333,0.25,0.9852281360342514,0.0,0.0,,0.0
cCcc,0.0,0.25,0.0,0.0,0.5,0.0,0.0
cNC,0.16666666666666666,1.0,0.5916727785823274,0.0,0.5,0.0,0.0
ccc(NC)c,0.16666666666666666,0.25,0.9709505944546685,0.0,0.0,,0.0
Cccc,0.0,0.5,0.0,0.3333333333333333,1.0,0.8112781244591328,0.0
cC(=O)c(c)c,0.0,0.25,0.0,0.0,0.0,,0.0
ccc(OC)c,0.0,0.25,0.0,0.0,0.5,0.0,0.0
cc(C)cN,0.0,0.25,0.0,0.0,0.0,,0.0
CccO,0.5,0.0,0.0,0.0,0.0,,0.0
C=O,0.5,0.5,1.0,0.0,0.0,,0.0
cCN(C)CC,0.0,0.25,0.0,0.0,0.0,,0.0
cCCNC,0.0,0.25,0.0,0.0,0.0,,0.0
cccO,0.8333333333333334,0.5,0.954434002924965,0.6666666666666666,0.5,0.9852281360342514,0.0
cCNC,0.0,0.25,0.0,0.0,0.0,,0.0
ccOccc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CNC=O,0.0,0.5,0.0,0.0,1.0,0.0,0.0
CcccO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cOcc,0.6666666666666666,0.0,0.0,0.0,0.0,,0.0
ccccO,0.3333333333333333,0.5,0.9709505944546685,0.0,0.0,,0.0
cC(C)C,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
ccccc(C)c,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
ccC(C)C=O,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
c1ccoc1,0.0,0.25,0.0,0.0,0.0,,0.0
cco,0.0,1.5,0.0,0.0,0.0,,0.0
ccOCC,0.0,1.0,0.0,0.0,0.0,,0.0
